suite,task_id,trial_id,success,executed_steps,waves,elapsed_seconds,mean_inference_wave_seconds,actions_finite,model_seed,environment_seed,max_steps,solver_release_policy,model_seed_rule,task_description,trajectory
libero_spatial,3,0,False,480,60,296.1851548140403,4.774933708442345,True,0,0,480,uniform,fixed,pick up the black bowl on the cookie box and place it on the plate,/mnt/project_eai_hs/zrm2/eval_isolated/dreamzero_feedback_a051933_kp00486968_20260727/runs/formal_libero40_fbfm_kp00486968_20_a051933/shards/gpu3/tasks/libero_spatial/task_003/trajectories/trial_000.npz
libero_spatial,3,1,True,161,21,94.015360862948,4.175393108029808,True,0,0,480,uniform,fixed,pick up the black bowl on the cookie box and place it on the plate,/mnt/project_eai_hs/zrm2/eval_isolated/dreamzero_feedback_a051933_kp00486968_20260727/runs/formal_libero40_fbfm_kp00486968_20_a051933/shards/gpu3/tasks/libero_spatial/task_003/trajectories/trial_001.npz
libero_spatial,3,2,True,147,19,88.16711693699472,4.302007590112043,True,0,0,480,uniform,fixed,pick up the black bowl on the cookie box and place it on the plate,/mnt/project_eai_hs/zrm2/eval_isolated/dreamzero_feedback_a051933_kp00486968_20260727/runs/formal_libero40_fbfm_kp00486968_20_a051933/shards/gpu3/tasks/libero_spatial/task_003/trajectories/trial_002.npz
libero_spatial,3,3,True,142,18,100.23460191302001,5.10406673053206,True,0,0,480,uniform,fixed,pick up the black bowl on the cookie box and place it on the plate,/mnt/project_eai_hs/zrm2/eval_isolated/dreamzero_feedback_a051933_kp00486968_20260727/runs/formal_libero40_fbfm_kp00486968_20_a051933/shards/gpu3/tasks/libero_spatial/task_003/trajectories/trial_003.npz
libero_spatial,3,4,True,152,19,88.56111149804201,4.289806463458808,True,0,0,480,uniform,fixed,pick up the black bowl on the cookie box and place it on the plate,/mnt/project_eai_hs/zrm2/eval_isolated/dreamzero_feedback_a051933_kp00486968_20260727/runs/formal_libero40_fbfm_kp00486968_20_a051933/shards/gpu3/tasks/libero_spatial/task_003/trajectories/trial_004.npz
libero_spatial,3,5,True,128,16,76.16442608297803,4.3615916468928955,True,0,0,480,uniform,fixed,pick up the black bowl on the cookie box and place it on the plate,/mnt/project_eai_hs/zrm2/eval_isolated/dreamzero_feedback_a051933_kp00486968_20260727/runs/formal_libero40_fbfm_kp00486968_20_a051933/shards/gpu3/tasks/libero_spatial/task_003/trajectories/trial_005.npz
libero_spatial,3,6,True,91,12,54.097681162995286,4.012786847163135,True,0,0,480,uniform,fixed,pick up the black bowl on the cookie box and place it on the plate,/mnt/project_eai_hs/zrm2/eval_isolated/dreamzero_feedback_a051933_kp00486968_20260727/runs/formal_libero40_fbfm_kp00486968_20_a051933/shards/gpu3/tasks/libero_spatial/task_003/trajectories/trial_006.npz
libero_spatial,3,7,True,91,12,53.74005753896199,4.004193116973441,True,0,0,480,uniform,fixed,pick up the black bowl on the cookie box and place it on the plate,/mnt/project_eai_hs/zrm2/eval_isolated/dreamzero_feedback_a051933_kp00486968_20260727/runs/formal_libero40_fbfm_kp00486968_20_a051933/shards/gpu3/tasks/libero_spatial/task_003/trajectories/trial_007.npz
libero_spatial,3,8,True,139,18,84.35914459102787,4.314030560003103,True,0,0,480,uniform,fixed,pick up the black bowl on the cookie box and place it on the plate,/mnt/project_eai_hs/zrm2/eval_isolated/dreamzero_feedback_a051933_kp00486968_20260727/runs/formal_libero40_fbfm_kp00486968_20_a051933/shards/gpu3/tasks/libero_spatial/task_003/trajectories/trial_008.npz
libero_spatial,3,9,True,110,14,65.17229771206621,4.215182948935156,True,0,0,480,uniform,fixed,pick up the black bowl on the cookie box and place it on the plate,/mnt/project_eai_hs/zrm2/eval_isolated/dreamzero_feedback_a051933_kp00486968_20260727/runs/formal_libero40_fbfm_kp00486968_20_a051933/shards/gpu3/tasks/libero_spatial/task_003/trajectories/trial_009.npz
