suite,task_id,trial_id,success,executed_steps,waves,elapsed_seconds,mean_inference_wave_seconds,actions_finite,model_seed,environment_seed,max_steps,solver_release_policy,model_seed_rule,task_description,trajectory
libero_spatial,1,0,True,172,22,111.52588919608388,4.674792837397114,True,0,0,480,uniform,fixed,pick up the black bowl next to the ramekin and place it on the plate,/mnt/project_eai_hs/zrm2/eval_isolated/dreamzero_feedback_cb08c9e_20260726/runs/formal_libero40_fbfm_l1mass_20_cb08c9e/shards/gpu1/tasks/libero_spatial/task_001/trajectories/trial_000.npz
libero_spatial,1,1,True,166,21,96.57177129504271,4.273565594043413,True,0,0,480,uniform,fixed,pick up the black bowl next to the ramekin and place it on the plate,/mnt/project_eai_hs/zrm2/eval_isolated/dreamzero_feedback_cb08c9e_20260726/runs/formal_libero40_fbfm_l1mass_20_cb08c9e/shards/gpu1/tasks/libero_spatial/task_001/trajectories/trial_001.npz
libero_spatial,1,2,True,179,23,104.16269925795496,4.243592580246816,True,0,0,480,uniform,fixed,pick up the black bowl next to the ramekin and place it on the plate,/mnt/project_eai_hs/zrm2/eval_isolated/dreamzero_feedback_cb08c9e_20260726/runs/formal_libero40_fbfm_l1mass_20_cb08c9e/shards/gpu1/tasks/libero_spatial/task_001/trajectories/trial_002.npz
libero_spatial,1,3,True,163,21,93.3401727520395,4.136644942961126,True,0,0,480,uniform,fixed,pick up the black bowl next to the ramekin and place it on the plate,/mnt/project_eai_hs/zrm2/eval_isolated/dreamzero_feedback_cb08c9e_20260726/runs/formal_libero40_fbfm_l1mass_20_cb08c9e/shards/gpu1/tasks/libero_spatial/task_001/trajectories/trial_003.npz
libero_spatial,1,4,True,138,18,78.65805542399175,4.0240524551022405,True,0,0,480,uniform,fixed,pick up the black bowl next to the ramekin and place it on the plate,/mnt/project_eai_hs/zrm2/eval_isolated/dreamzero_feedback_cb08c9e_20260726/runs/formal_libero40_fbfm_l1mass_20_cb08c9e/shards/gpu1/tasks/libero_spatial/task_001/trajectories/trial_004.npz
libero_spatial,1,5,True,337,43,190.24133349605836,4.253310707514174,True,0,0,480,uniform,fixed,pick up the black bowl next to the ramekin and place it on the plate,/mnt/project_eai_hs/zrm2/eval_isolated/dreamzero_feedback_cb08c9e_20260726/runs/formal_libero40_fbfm_l1mass_20_cb08c9e/shards/gpu1/tasks/libero_spatial/task_001/trajectories/trial_005.npz
libero_spatial,1,6,True,165,21,94.67097382596694,4.206911616582974,True,0,0,480,uniform,fixed,pick up the black bowl next to the ramekin and place it on the plate,/mnt/project_eai_hs/zrm2/eval_isolated/dreamzero_feedback_cb08c9e_20260726/runs/formal_libero40_fbfm_l1mass_20_cb08c9e/shards/gpu1/tasks/libero_spatial/task_001/trajectories/trial_006.npz
libero_spatial,1,7,True,362,46,200.94457446003798,4.217721772513927,True,0,0,480,uniform,fixed,pick up the black bowl next to the ramekin and place it on the plate,/mnt/project_eai_hs/zrm2/eval_isolated/dreamzero_feedback_cb08c9e_20260726/runs/formal_libero40_fbfm_l1mass_20_cb08c9e/shards/gpu1/tasks/libero_spatial/task_001/trajectories/trial_007.npz
libero_spatial,1,8,True,139,18,79.74873286497314,4.071683604962584,True,0,0,480,uniform,fixed,pick up the black bowl next to the ramekin and place it on the plate,/mnt/project_eai_hs/zrm2/eval_isolated/dreamzero_feedback_cb08c9e_20260726/runs/formal_libero40_fbfm_l1mass_20_cb08c9e/shards/gpu1/tasks/libero_spatial/task_001/trajectories/trial_008.npz
libero_spatial,1,9,False,480,60,266.34217545902357,4.314679492259261,True,0,0,480,uniform,fixed,pick up the black bowl next to the ramekin and place it on the plate,/mnt/project_eai_hs/zrm2/eval_isolated/dreamzero_feedback_cb08c9e_20260726/runs/formal_libero40_fbfm_l1mass_20_cb08c9e/shards/gpu1/tasks/libero_spatial/task_001/trajectories/trial_009.npz
libero_spatial,1,10,True,189,24,107.34676274901722,4.202111042337492,True,0,0,480,uniform,fixed,pick up the black bowl next to the ramekin and place it on the plate,/mnt/project_eai_hs/zrm2/eval_isolated/dreamzero_feedback_cb08c9e_20260726/runs/formal_libero40_fbfm_l1mass_20_cb08c9e/shards/gpu1/tasks/libero_spatial/task_001/trajectories/trial_010.npz
libero_spatial,1,11,True,144,18,82.05796316894703,4.211779255266792,True,0,0,480,uniform,fixed,pick up the black bowl next to the ramekin and place it on the plate,/mnt/project_eai_hs/zrm2/eval_isolated/dreamzero_feedback_cb08c9e_20260726/runs/formal_libero40_fbfm_l1mass_20_cb08c9e/shards/gpu1/tasks/libero_spatial/task_001/trajectories/trial_011.npz
libero_spatial,1,12,True,139,18,81.81073725607712,4.204922910632663,True,0,0,480,uniform,fixed,pick up the black bowl next to the ramekin and place it on the plate,/mnt/project_eai_hs/zrm2/eval_isolated/dreamzero_feedback_cb08c9e_20260726/runs/formal_libero40_fbfm_l1mass_20_cb08c9e/shards/gpu1/tasks/libero_spatial/task_001/trajectories/trial_012.npz
libero_spatial,1,13,True,138,18,79.5993082060013,4.093713019631411,True,0,0,480,uniform,fixed,pick up the black bowl next to the ramekin and place it on the plate,/mnt/project_eai_hs/zrm2/eval_isolated/dreamzero_feedback_cb08c9e_20260726/runs/formal_libero40_fbfm_l1mass_20_cb08c9e/shards/gpu1/tasks/libero_spatial/task_001/trajectories/trial_013.npz
libero_spatial,1,14,True,137,18,79.69156711199321,4.0683827458353905,True,0,0,480,uniform,fixed,pick up the black bowl next to the ramekin and place it on the plate,/mnt/project_eai_hs/zrm2/eval_isolated/dreamzero_feedback_cb08c9e_20260726/runs/formal_libero40_fbfm_l1mass_20_cb08c9e/shards/gpu1/tasks/libero_spatial/task_001/trajectories/trial_014.npz
libero_spatial,1,15,True,163,21,91.90736280696001,4.08391691014086,True,0,0,480,uniform,fixed,pick up the black bowl next to the ramekin and place it on the plate,/mnt/project_eai_hs/zrm2/eval_isolated/dreamzero_feedback_cb08c9e_20260726/runs/formal_libero40_fbfm_l1mass_20_cb08c9e/shards/gpu1/tasks/libero_spatial/task_001/trajectories/trial_015.npz
libero_spatial,1,16,True,232,29,130.03735992207658,4.256235961305598,True,0,0,480,uniform,fixed,pick up the black bowl next to the ramekin and place it on the plate,/mnt/project_eai_hs/zrm2/eval_isolated/dreamzero_feedback_cb08c9e_20260726/runs/formal_libero40_fbfm_l1mass_20_cb08c9e/shards/gpu1/tasks/libero_spatial/task_001/trajectories/trial_016.npz
libero_spatial,1,17,False,480,60,268.73041739407927,4.345430387414946,True,0,0,480,uniform,fixed,pick up the black bowl next to the ramekin and place it on the plate,/mnt/project_eai_hs/zrm2/eval_isolated/dreamzero_feedback_cb08c9e_20260726/runs/formal_libero40_fbfm_l1mass_20_cb08c9e/shards/gpu1/tasks/libero_spatial/task_001/trajectories/trial_017.npz
libero_spatial,1,18,True,132,17,75.31180486595258,4.08064009755617,True,0,0,480,uniform,fixed,pick up the black bowl next to the ramekin and place it on the plate,/mnt/project_eai_hs/zrm2/eval_isolated/dreamzero_feedback_cb08c9e_20260726/runs/formal_libero40_fbfm_l1mass_20_cb08c9e/shards/gpu1/tasks/libero_spatial/task_001/trajectories/trial_018.npz
libero_spatial,1,19,True,168,21,97.39297012600582,4.340270447184924,True,0,0,480,uniform,fixed,pick up the black bowl next to the ramekin and place it on the plate,/mnt/project_eai_hs/zrm2/eval_isolated/dreamzero_feedback_cb08c9e_20260726/runs/formal_libero40_fbfm_l1mass_20_cb08c9e/shards/gpu1/tasks/libero_spatial/task_001/trajectories/trial_019.npz
libero_spatial,9,0,True,146,19,84.88500631903298,4.107971647800878,True,0,0,480,uniform,fixed,pick up the black bowl on the wooden cabinet and place it on the plate,/mnt/project_eai_hs/zrm2/eval_isolated/dreamzero_feedback_cb08c9e_20260726/runs/formal_libero40_fbfm_l1mass_20_cb08c9e/shards/gpu1/tasks/libero_spatial/task_009/trajectories/trial_000.npz
libero_spatial,9,1,False,480,60,270.5861587659456,4.38124561248935,True,0,0,480,uniform,fixed,pick up the black bowl on the wooden cabinet and place it on the plate,/mnt/project_eai_hs/zrm2/eval_isolated/dreamzero_feedback_cb08c9e_20260726/runs/formal_libero40_fbfm_l1mass_20_cb08c9e/shards/gpu1/tasks/libero_spatial/task_009/trajectories/trial_001.npz
libero_spatial,9,2,True,157,20,89.68122964003123,4.174365185251061,True,0,0,480,uniform,fixed,pick up the black bowl on the wooden cabinet and place it on the plate,/mnt/project_eai_hs/zrm2/eval_isolated/dreamzero_feedback_cb08c9e_20260726/runs/formal_libero40_fbfm_l1mass_20_cb08c9e/shards/gpu1/tasks/libero_spatial/task_009/trajectories/trial_002.npz
libero_spatial,9,3,False,480,60,269.47693305800203,4.360352824762708,True,0,0,480,uniform,fixed,pick up the black bowl on the wooden cabinet and place it on the plate,/mnt/project_eai_hs/zrm2/eval_isolated/dreamzero_feedback_cb08c9e_20260726/runs/formal_libero40_fbfm_l1mass_20_cb08c9e/shards/gpu1/tasks/libero_spatial/task_009/trajectories/trial_003.npz
libero_spatial,9,4,True,148,19,85.07756442797836,4.157212569145486,True,0,0,480,uniform,fixed,pick up the black bowl on the wooden cabinet and place it on the plate,/mnt/project_eai_hs/zrm2/eval_isolated/dreamzero_feedback_cb08c9e_20260726/runs/formal_libero40_fbfm_l1mass_20_cb08c9e/shards/gpu1/tasks/libero_spatial/task_009/trajectories/trial_004.npz
libero_spatial,9,5,True,371,47,210.46589608700015,4.327358439782984,True,0,0,480,uniform,fixed,pick up the black bowl on the wooden cabinet and place it on the plate,/mnt/project_eai_hs/zrm2/eval_isolated/dreamzero_feedback_cb08c9e_20260726/runs/formal_libero40_fbfm_l1mass_20_cb08c9e/shards/gpu1/tasks/libero_spatial/task_009/trajectories/trial_005.npz
libero_spatial,9,6,True,198,25,112.29879673407413,4.2219845267156,True,0,0,480,uniform,fixed,pick up the black bowl on the wooden cabinet and place it on the plate,/mnt/project_eai_hs/zrm2/eval_isolated/dreamzero_feedback_cb08c9e_20260726/runs/formal_libero40_fbfm_l1mass_20_cb08c9e/shards/gpu1/tasks/libero_spatial/task_009/trajectories/trial_006.npz
libero_spatial,9,7,True,183,23,103.75186424003914,4.235362602082508,True,0,0,480,uniform,fixed,pick up the black bowl on the wooden cabinet and place it on the plate,/mnt/project_eai_hs/zrm2/eval_isolated/dreamzero_feedback_cb08c9e_20260726/runs/formal_libero40_fbfm_l1mass_20_cb08c9e/shards/gpu1/tasks/libero_spatial/task_009/trajectories/trial_007.npz
libero_spatial,9,8,True,163,21,93.76038142398465,4.171433655264661,True,0,0,480,uniform,fixed,pick up the black bowl on the wooden cabinet and place it on the plate,/mnt/project_eai_hs/zrm2/eval_isolated/dreamzero_feedback_cb08c9e_20260726/runs/formal_libero40_fbfm_l1mass_20_cb08c9e/shards/gpu1/tasks/libero_spatial/task_009/trajectories/trial_008.npz
libero_spatial,9,9,True,173,22,97.9809790130239,4.174043206923196,True,0,0,480,uniform,fixed,pick up the black bowl on the wooden cabinet and place it on the plate,/mnt/project_eai_hs/zrm2/eval_isolated/dreamzero_feedback_cb08c9e_20260726/runs/formal_libero40_fbfm_l1mass_20_cb08c9e/shards/gpu1/tasks/libero_spatial/task_009/trajectories/trial_009.npz
libero_spatial,9,10,False,480,60,268.10632653103676,4.342520577050593,True,0,0,480,uniform,fixed,pick up the black bowl on the wooden cabinet and place it on the plate,/mnt/project_eai_hs/zrm2/eval_isolated/dreamzero_feedback_cb08c9e_20260726/runs/formal_libero40_fbfm_l1mass_20_cb08c9e/shards/gpu1/tasks/libero_spatial/task_009/trajectories/trial_010.npz
libero_spatial,9,11,True,137,18,80.54356324393302,4.132032723012871,True,0,0,480,uniform,fixed,pick up the black bowl on the wooden cabinet and place it on the plate,/mnt/project_eai_hs/zrm2/eval_isolated/dreamzero_feedback_cb08c9e_20260726/runs/formal_libero40_fbfm_l1mass_20_cb08c9e/shards/gpu1/tasks/libero_spatial/task_009/trajectories/trial_011.npz
libero_spatial,9,12,False,480,60,267.88759987498634,4.335078394355359,True,0,0,480,uniform,fixed,pick up the black bowl on the wooden cabinet and place it on the plate,/mnt/project_eai_hs/zrm2/eval_isolated/dreamzero_feedback_cb08c9e_20260726/runs/formal_libero40_fbfm_l1mass_20_cb08c9e/shards/gpu1/tasks/libero_spatial/task_009/trajectories/trial_012.npz
libero_spatial,9,13,True,191,24,108.83572726405691,4.268995073125698,True,0,0,480,uniform,fixed,pick up the black bowl on the wooden cabinet and place it on the plate,/mnt/project_eai_hs/zrm2/eval_isolated/dreamzero_feedback_cb08c9e_20260726/runs/formal_libero40_fbfm_l1mass_20_cb08c9e/shards/gpu1/tasks/libero_spatial/task_009/trajectories/trial_013.npz
libero_spatial,9,14,True,156,20,88.8604222079739,4.134151985369889,True,0,0,480,uniform,fixed,pick up the black bowl on the wooden cabinet and place it on the plate,/mnt/project_eai_hs/zrm2/eval_isolated/dreamzero_feedback_cb08c9e_20260726/runs/formal_libero40_fbfm_l1mass_20_cb08c9e/shards/gpu1/tasks/libero_spatial/task_009/trajectories/trial_014.npz
libero_spatial,9,15,True,189,24,107.28909285902046,4.198954212884419,True,0,0,480,uniform,fixed,pick up the black bowl on the wooden cabinet and place it on the plate,/mnt/project_eai_hs/zrm2/eval_isolated/dreamzero_feedback_cb08c9e_20260726/runs/formal_libero40_fbfm_l1mass_20_cb08c9e/shards/gpu1/tasks/libero_spatial/task_009/trajectories/trial_015.npz
libero_spatial,9,16,False,480,60,270.2418793999823,4.371575327485143,True,0,0,480,uniform,fixed,pick up the black bowl on the wooden cabinet and place it on the plate,/mnt/project_eai_hs/zrm2/eval_isolated/dreamzero_feedback_cb08c9e_20260726/runs/formal_libero40_fbfm_l1mass_20_cb08c9e/shards/gpu1/tasks/libero_spatial/task_009/trajectories/trial_016.npz
libero_spatial,9,17,True,162,21,95.35202886303887,4.235000316143586,True,0,0,480,uniform,fixed,pick up the black bowl on the wooden cabinet and place it on the plate,/mnt/project_eai_hs/zrm2/eval_isolated/dreamzero_feedback_cb08c9e_20260726/runs/formal_libero40_fbfm_l1mass_20_cb08c9e/shards/gpu1/tasks/libero_spatial/task_009/trajectories/trial_017.npz
libero_spatial,9,18,False,480,60,270.4438399010105,4.38003765895665,True,0,0,480,uniform,fixed,pick up the black bowl on the wooden cabinet and place it on the plate,/mnt/project_eai_hs/zrm2/eval_isolated/dreamzero_feedback_cb08c9e_20260726/runs/formal_libero40_fbfm_l1mass_20_cb08c9e/shards/gpu1/tasks/libero_spatial/task_009/trajectories/trial_018.npz
libero_spatial,9,19,False,480,60,268.81141428509727,4.351399424096539,True,0,0,480,uniform,fixed,pick up the black bowl on the wooden cabinet and place it on the plate,/mnt/project_eai_hs/zrm2/eval_isolated/dreamzero_feedback_cb08c9e_20260726/runs/formal_libero40_fbfm_l1mass_20_cb08c9e/shards/gpu1/tasks/libero_spatial/task_009/trajectories/trial_019.npz
libero_object,7,0,False,480,60,263.17025234899484,4.260227121407029,True,0,0,480,uniform,fixed,pick up the milk and place it in the basket,/mnt/project_eai_hs/zrm2/eval_isolated/dreamzero_feedback_cb08c9e_20260726/runs/formal_libero40_fbfm_l1mass_20_cb08c9e/shards/gpu1/tasks/libero_object/task_007/trajectories/trial_000.npz
libero_object,7,1,False,480,60,262.6559228580445,4.252199050290968,True,0,0,480,uniform,fixed,pick up the milk and place it in the basket,/mnt/project_eai_hs/zrm2/eval_isolated/dreamzero_feedback_cb08c9e_20260726/runs/formal_libero40_fbfm_l1mass_20_cb08c9e/shards/gpu1/tasks/libero_object/task_007/trajectories/trial_001.npz
libero_object,7,2,True,281,36,156.02539515099488,4.153795212290149,True,0,0,480,uniform,fixed,pick up the milk and place it in the basket,/mnt/project_eai_hs/zrm2/eval_isolated/dreamzero_feedback_cb08c9e_20260726/runs/formal_libero40_fbfm_l1mass_20_cb08c9e/shards/gpu1/tasks/libero_object/task_007/trajectories/trial_002.npz
libero_object,7,3,False,480,60,261.8934333489742,4.246995226903742,True,0,0,480,uniform,fixed,pick up the milk and place it in the basket,/mnt/project_eai_hs/zrm2/eval_isolated/dreamzero_feedback_cb08c9e_20260726/runs/formal_libero40_fbfm_l1mass_20_cb08c9e/shards/gpu1/tasks/libero_object/task_007/trajectories/trial_003.npz
libero_object,7,4,True,142,18,79.85600569599774,4.105862051634559,True,0,0,480,uniform,fixed,pick up the milk and place it in the basket,/mnt/project_eai_hs/zrm2/eval_isolated/dreamzero_feedback_cb08c9e_20260726/runs/formal_libero40_fbfm_l1mass_20_cb08c9e/shards/gpu1/tasks/libero_object/task_007/trajectories/trial_004.npz
libero_object,7,5,False,480,60,261.23550636391155,4.2346001634046,True,0,0,480,uniform,fixed,pick up the milk and place it in the basket,/mnt/project_eai_hs/zrm2/eval_isolated/dreamzero_feedback_cb08c9e_20260726/runs/formal_libero40_fbfm_l1mass_20_cb08c9e/shards/gpu1/tasks/libero_object/task_007/trajectories/trial_005.npz
libero_object,7,6,False,480,60,263.9643660619622,4.278816543931722,True,0,0,480,uniform,fixed,pick up the milk and place it in the basket,/mnt/project_eai_hs/zrm2/eval_isolated/dreamzero_feedback_cb08c9e_20260726/runs/formal_libero40_fbfm_l1mass_20_cb08c9e/shards/gpu1/tasks/libero_object/task_007/trajectories/trial_006.npz
libero_object,7,7,False,480,60,265.50854072498623,4.2991067782105485,True,0,0,480,uniform,fixed,pick up the milk and place it in the basket,/mnt/project_eai_hs/zrm2/eval_isolated/dreamzero_feedback_cb08c9e_20260726/runs/formal_libero40_fbfm_l1mass_20_cb08c9e/shards/gpu1/tasks/libero_object/task_007/trajectories/trial_007.npz
libero_object,7,8,False,480,60,262.7934263130883,4.2595374063153555,True,0,0,480,uniform,fixed,pick up the milk and place it in the basket,/mnt/project_eai_hs/zrm2/eval_isolated/dreamzero_feedback_cb08c9e_20260726/runs/formal_libero40_fbfm_l1mass_20_cb08c9e/shards/gpu1/tasks/libero_object/task_007/trajectories/trial_008.npz
libero_object,7,9,True,222,28,124.75768378400244,4.2269604343856715,True,0,0,480,uniform,fixed,pick up the milk and place it in the basket,/mnt/project_eai_hs/zrm2/eval_isolated/dreamzero_feedback_cb08c9e_20260726/runs/formal_libero40_fbfm_l1mass_20_cb08c9e/shards/gpu1/tasks/libero_object/task_007/trajectories/trial_009.npz
libero_object,7,10,False,480,60,260.6979257739149,4.227582511026412,True,0,0,480,uniform,fixed,pick up the milk and place it in the basket,/mnt/project_eai_hs/zrm2/eval_isolated/dreamzero_feedback_cb08c9e_20260726/runs/formal_libero40_fbfm_l1mass_20_cb08c9e/shards/gpu1/tasks/libero_object/task_007/trajectories/trial_010.npz
libero_object,7,11,False,480,60,267.1024414359126,4.33132219258276,True,0,0,480,uniform,fixed,pick up the milk and place it in the basket,/mnt/project_eai_hs/zrm2/eval_isolated/dreamzero_feedback_cb08c9e_20260726/runs/formal_libero40_fbfm_l1mass_20_cb08c9e/shards/gpu1/tasks/libero_object/task_007/trajectories/trial_011.npz
libero_object,7,12,True,171,22,96.13384580099955,4.101989549817517,True,0,0,480,uniform,fixed,pick up the milk and place it in the basket,/mnt/project_eai_hs/zrm2/eval_isolated/dreamzero_feedback_cb08c9e_20260726/runs/formal_libero40_fbfm_l1mass_20_cb08c9e/shards/gpu1/tasks/libero_object/task_007/trajectories/trial_012.npz
libero_object,7,13,True,300,38,167.00696573301684,4.216575251635498,True,0,0,480,uniform,fixed,pick up the milk and place it in the basket,/mnt/project_eai_hs/zrm2/eval_isolated/dreamzero_feedback_cb08c9e_20260726/runs/formal_libero40_fbfm_l1mass_20_cb08c9e/shards/gpu1/tasks/libero_object/task_007/trajectories/trial_013.npz
