suite,task_id,trial_id,success,executed_steps,waves,elapsed_seconds,mean_inference_wave_seconds,actions_finite,model_seed,environment_seed,max_steps,solver_release_policy,model_seed_rule,task_description,trajectory
libero_spatial,1,0,True,325,41,190.99823810099042,4.513339757425239,True,0,0,480,uniform,fixed,pick up the black bowl next to the ramekin and place it on the plate,/home/oem/fbfm_ws/FBFM-a6000/results/kp_search_pro6000/kp_0p0316228_screen4/tasks/libero_spatial/task_001/trajectories/trial_000.npz
libero_spatial,1,1,True,218,28,129.35179129999597,4.403424947346954,True,0,0,480,uniform,fixed,pick up the black bowl next to the ramekin and place it on the plate,/home/oem/fbfm_ws/FBFM-a6000/results/kp_search_pro6000/kp_0p0316228_screen4/tasks/libero_spatial/task_001/trajectories/trial_001.npz
libero_spatial,1,2,True,319,40,187.63470669998787,4.534236452071615,True,0,0,480,uniform,fixed,pick up the black bowl next to the ramekin and place it on the plate,/home/oem/fbfm_ws/FBFM-a6000/results/kp_search_pro6000/kp_0p0316228_screen4/tasks/libero_spatial/task_001/trajectories/trial_002.npz
libero_spatial,1,3,True,363,46,210.78717425800278,4.449943263766707,True,0,0,480,uniform,fixed,pick up the black bowl next to the ramekin and place it on the plate,/home/oem/fbfm_ws/FBFM-a6000/results/kp_search_pro6000/kp_0p0316228_screen4/tasks/libero_spatial/task_001/trajectories/trial_003.npz
libero_spatial,1,4,True,157,20,87.17779584700475,4.081513969051663,True,0,0,480,uniform,fixed,pick up the black bowl next to the ramekin and place it on the plate,/home/oem/fbfm_ws/FBFM-a6000/results/kp_search_pro6000/kp_0p0316228_screen4/tasks/libero_spatial/task_001/trajectories/trial_004.npz
libero_spatial,1,5,True,181,23,107.54563659400446,4.425851202206104,True,0,0,480,uniform,fixed,pick up the black bowl next to the ramekin and place it on the plate,/home/oem/fbfm_ws/FBFM-a6000/results/kp_search_pro6000/kp_0p0316228_expand10x10/tasks/libero_spatial/task_001/trajectories/trial_005.npz
libero_spatial,1,6,True,260,33,153.47040543498588,4.466504902941832,True,0,0,480,uniform,fixed,pick up the black bowl next to the ramekin and place it on the plate,/home/oem/fbfm_ws/FBFM-a6000/results/kp_search_pro6000/kp_0p0316228_expand10x10/tasks/libero_spatial/task_001/trajectories/trial_006.npz
libero_spatial,1,7,False,480,60,277.0491446520027,4.511612264556833,True,0,0,480,uniform,fixed,pick up the black bowl next to the ramekin and place it on the plate,/home/oem/fbfm_ws/FBFM-a6000/results/kp_search_pro6000/kp_0p0316228_expand10x10/tasks/libero_spatial/task_001/trajectories/trial_007.npz
libero_spatial,1,8,True,191,24,112.30998028701288,4.443173497481038,True,0,0,480,uniform,fixed,pick up the black bowl next to the ramekin and place it on the plate,/home/oem/fbfm_ws/FBFM-a6000/results/kp_search_pro6000/kp_0p0316228_expand10x10/tasks/libero_spatial/task_001/trajectories/trial_008.npz
libero_spatial,1,9,False,480,60,277.40960683999583,4.5153341488335395,True,0,0,480,uniform,fixed,pick up the black bowl next to the ramekin and place it on the plate,/home/oem/fbfm_ws/FBFM-a6000/results/kp_search_pro6000/kp_0p0316228_expand10x10/tasks/libero_spatial/task_001/trajectories/trial_009.npz
libero_spatial,9,0,True,167,21,100.2429580129974,4.502705681498893,True,0,0,480,uniform,fixed,pick up the black bowl on the wooden cabinet and place it on the plate,/home/oem/fbfm_ws/FBFM-a6000/results/kp_search_pro6000/kp_0p0316228_screen4/tasks/libero_spatial/task_009/trajectories/trial_000.npz
libero_spatial,9,1,False,480,60,278.00524653997854,4.524536999885267,True,0,0,480,uniform,fixed,pick up the black bowl on the wooden cabinet and place it on the plate,/home/oem/fbfm_ws/FBFM-a6000/results/kp_search_pro6000/kp_0p0316228_screen4/tasks/libero_spatial/task_009/trajectories/trial_001.npz
libero_spatial,9,2,True,223,28,131.69123141100863,4.4905496805209815,True,0,0,480,uniform,fixed,pick up the black bowl on the wooden cabinet and place it on the plate,/home/oem/fbfm_ws/FBFM-a6000/results/kp_search_pro6000/kp_0p0316228_screen4/tasks/libero_spatial/task_009/trajectories/trial_002.npz
libero_spatial,9,3,True,303,38,176.64618888500263,4.486717326025544,True,0,0,480,uniform,fixed,pick up the black bowl on the wooden cabinet and place it on the plate,/home/oem/fbfm_ws/FBFM-a6000/results/kp_search_pro6000/kp_0p0316228_screen4/tasks/libero_spatial/task_009/trajectories/trial_003.npz
libero_spatial,9,4,True,172,22,103.37674600401078,4.429598510219797,True,0,0,480,uniform,fixed,pick up the black bowl on the wooden cabinet and place it on the plate,/home/oem/fbfm_ws/FBFM-a6000/results/kp_search_pro6000/kp_0p0316228_screen4/tasks/libero_spatial/task_009/trajectories/trial_004.npz
libero_spatial,9,5,True,252,32,149.05510526700527,4.471966318697069,True,0,0,480,uniform,fixed,pick up the black bowl on the wooden cabinet and place it on the plate,/home/oem/fbfm_ws/FBFM-a6000/results/kp_search_pro6000/kp_0p0316228_expand10x10/tasks/libero_spatial/task_009/trajectories/trial_005.npz
libero_spatial,9,6,False,480,60,277.12099913100246,4.512762780296502,True,0,0,480,uniform,fixed,pick up the black bowl on the wooden cabinet and place it on the plate,/home/oem/fbfm_ws/FBFM-a6000/results/kp_search_pro6000/kp_0p0316228_expand10x10/tasks/libero_spatial/task_009/trajectories/trial_006.npz
libero_spatial,9,7,False,480,60,277.93071158698876,4.524399945066314,True,0,0,480,uniform,fixed,pick up the black bowl on the wooden cabinet and place it on the plate,/home/oem/fbfm_ws/FBFM-a6000/results/kp_search_pro6000/kp_0p0316228_expand10x10/tasks/libero_spatial/task_009/trajectories/trial_007.npz
libero_spatial,9,8,True,150,19,90.06111488901661,4.428452269801346,True,0,0,480,uniform,fixed,pick up the black bowl on the wooden cabinet and place it on the plate,/home/oem/fbfm_ws/FBFM-a6000/results/kp_search_pro6000/kp_0p0316228_expand10x10/tasks/libero_spatial/task_009/trajectories/trial_008.npz
