suite,task_id,trial_id,success,executed_steps,waves,elapsed_seconds,mean_inference_wave_seconds,actions_finite,model_seed,environment_seed,max_steps,solver_release_policy,model_seed_rule,task_description,trajectory
libero_spatial,6,0,True,109,14,48.77784002502449,3.0190835451940075,True,0,0,480,uniform,fixed,pick up the black bowl next to the cookie box and place it on the plate,/mnt/project_eai_hs/zrm2/eval_isolated/dreamzero_none_cb08c9e_20260726/runs/formal_libero40_none_20_cb08c9e/shards/gpu6/tasks/libero_spatial/task_006/trajectories/trial_000.npz
libero_spatial,6,1,True,108,14,37.20556257199496,2.3386788349598646,True,0,0,480,uniform,fixed,pick up the black bowl next to the cookie box and place it on the plate,/mnt/project_eai_hs/zrm2/eval_isolated/dreamzero_none_cb08c9e_20260726/runs/formal_libero40_none_20_cb08c9e/shards/gpu6/tasks/libero_spatial/task_006/trajectories/trial_001.npz
libero_spatial,6,2,True,107,14,37.200229182024486,2.332804066540363,True,0,0,480,uniform,fixed,pick up the black bowl next to the cookie box and place it on the plate,/mnt/project_eai_hs/zrm2/eval_isolated/dreamzero_none_cb08c9e_20260726/runs/formal_libero40_none_20_cb08c9e/shards/gpu6/tasks/libero_spatial/task_006/trajectories/trial_002.npz
libero_spatial,6,3,True,100,13,32.91104731999803,2.188519012307682,True,0,0,480,uniform,fixed,pick up the black bowl next to the cookie box and place it on the plate,/mnt/project_eai_hs/zrm2/eval_isolated/dreamzero_none_cb08c9e_20260726/runs/formal_libero40_none_20_cb08c9e/shards/gpu6/tasks/libero_spatial/task_006/trajectories/trial_003.npz
libero_spatial,6,4,True,125,16,43.75141177489422,2.436126269646646,True,0,0,480,uniform,fixed,pick up the black bowl next to the cookie box and place it on the plate,/mnt/project_eai_hs/zrm2/eval_isolated/dreamzero_none_cb08c9e_20260726/runs/formal_libero40_none_20_cb08c9e/shards/gpu6/tasks/libero_spatial/task_006/trajectories/trial_004.npz
libero_spatial,6,5,True,114,15,39.52910351695027,2.328403292944131,True,0,0,480,uniform,fixed,pick up the black bowl next to the cookie box and place it on the plate,/mnt/project_eai_hs/zrm2/eval_isolated/dreamzero_none_cb08c9e_20260726/runs/formal_libero40_none_20_cb08c9e/shards/gpu6/tasks/libero_spatial/task_006/trajectories/trial_005.npz
libero_spatial,6,6,True,111,14,34.43566227599513,2.1670083332651604,True,0,0,480,uniform,fixed,pick up the black bowl next to the cookie box and place it on the plate,/mnt/project_eai_hs/zrm2/eval_isolated/dreamzero_none_cb08c9e_20260726/runs/formal_libero40_none_20_cb08c9e/shards/gpu6/tasks/libero_spatial/task_006/trajectories/trial_006.npz
libero_spatial,6,7,True,107,14,34.53958865592722,2.1411799896741286,True,0,0,480,uniform,fixed,pick up the black bowl next to the cookie box and place it on the plate,/mnt/project_eai_hs/zrm2/eval_isolated/dreamzero_none_cb08c9e_20260726/runs/formal_libero40_none_20_cb08c9e/shards/gpu6/tasks/libero_spatial/task_006/trajectories/trial_007.npz
libero_spatial,6,8,True,114,15,40.14076285401825,2.333936653121782,True,0,0,480,uniform,fixed,pick up the black bowl next to the cookie box and place it on the plate,/mnt/project_eai_hs/zrm2/eval_isolated/dreamzero_none_cb08c9e_20260726/runs/formal_libero40_none_20_cb08c9e/shards/gpu6/tasks/libero_spatial/task_006/trajectories/trial_008.npz
libero_spatial,6,9,True,109,14,39.44951977208257,2.462968601620135,True,0,0,480,uniform,fixed,pick up the black bowl next to the cookie box and place it on the plate,/mnt/project_eai_hs/zrm2/eval_isolated/dreamzero_none_cb08c9e_20260726/runs/formal_libero40_none_20_cb08c9e/shards/gpu6/tasks/libero_spatial/task_006/trajectories/trial_009.npz
libero_spatial,6,10,True,118,15,40.07019265694544,2.3574270780591178,True,0,0,480,uniform,fixed,pick up the black bowl next to the cookie box and place it on the plate,/mnt/project_eai_hs/zrm2/eval_isolated/dreamzero_none_cb08c9e_20260726/runs/formal_libero40_none_20_cb08c9e/shards/gpu6/tasks/libero_spatial/task_006/trajectories/trial_010.npz
libero_spatial,6,11,True,457,58,151.7913138360018,2.4947173270294285,True,0,0,480,uniform,fixed,pick up the black bowl next to the cookie box and place it on the plate,/mnt/project_eai_hs/zrm2/eval_isolated/dreamzero_none_cb08c9e_20260726/runs/formal_libero40_none_20_cb08c9e/shards/gpu6/tasks/libero_spatial/task_006/trajectories/trial_011.npz
libero_spatial,6,12,True,111,14,34.718838960980065,2.1944664293822522,True,0,0,480,uniform,fixed,pick up the black bowl next to the cookie box and place it on the plate,/mnt/project_eai_hs/zrm2/eval_isolated/dreamzero_none_cb08c9e_20260726/runs/formal_libero40_none_20_cb08c9e/shards/gpu6/tasks/libero_spatial/task_006/trajectories/trial_012.npz
libero_spatial,6,13,True,111,14,36.925365118077025,2.317288624471985,True,0,0,480,uniform,fixed,pick up the black bowl next to the cookie box and place it on the plate,/mnt/project_eai_hs/zrm2/eval_isolated/dreamzero_none_cb08c9e_20260726/runs/formal_libero40_none_20_cb08c9e/shards/gpu6/tasks/libero_spatial/task_006/trajectories/trial_013.npz
libero_spatial,6,14,True,116,15,40.57769007002935,2.375879291743331,True,0,0,480,uniform,fixed,pick up the black bowl next to the cookie box and place it on the plate,/mnt/project_eai_hs/zrm2/eval_isolated/dreamzero_none_cb08c9e_20260726/runs/formal_libero40_none_20_cb08c9e/shards/gpu6/tasks/libero_spatial/task_006/trajectories/trial_014.npz
