suite,task_id,trial_id,success,executed_steps,waves,elapsed_seconds,mean_inference_wave_seconds,actions_finite,model_seed,environment_seed,max_steps,solver_release_policy,model_seed_rule,task_description,trajectory
libero_spatial,4,0,False,480,60,294.6993514880305,4.754861728998176,True,0,0,480,uniform,fixed,pick up the black bowl in the top drawer of the wooden cabinet and place it on the plate,/mnt/project_eai_hs/zrm2/eval_isolated/dreamzero_feedback_cb08c9e_20260726/runs/formal_libero40_fbfm_l1mass_20_cb08c9e/shards/gpu4/tasks/libero_spatial/task_004/trajectories/trial_000.npz
libero_spatial,4,1,False,480,60,281.558381752111,4.559660721102683,True,0,0,480,uniform,fixed,pick up the black bowl in the top drawer of the wooden cabinet and place it on the plate,/mnt/project_eai_hs/zrm2/eval_isolated/dreamzero_feedback_cb08c9e_20260726/runs/formal_libero40_fbfm_l1mass_20_cb08c9e/shards/gpu4/tasks/libero_spatial/task_004/trajectories/trial_001.npz
libero_spatial,4,2,True,160,20,94.11473097407725,4.384864073346502,True,0,0,480,uniform,fixed,pick up the black bowl in the top drawer of the wooden cabinet and place it on the plate,/mnt/project_eai_hs/zrm2/eval_isolated/dreamzero_feedback_cb08c9e_20260726/runs/formal_libero40_fbfm_l1mass_20_cb08c9e/shards/gpu4/tasks/libero_spatial/task_004/trajectories/trial_002.npz
libero_spatial,4,3,False,480,60,279.6195010880474,4.53027164914691,True,0,0,480,uniform,fixed,pick up the black bowl in the top drawer of the wooden cabinet and place it on the plate,/mnt/project_eai_hs/zrm2/eval_isolated/dreamzero_feedback_cb08c9e_20260726/runs/formal_libero40_fbfm_l1mass_20_cb08c9e/shards/gpu4/tasks/libero_spatial/task_004/trajectories/trial_003.npz
libero_spatial,4,4,False,480,60,280.3113755909726,4.540369961261902,True,0,0,480,uniform,fixed,pick up the black bowl in the top drawer of the wooden cabinet and place it on the plate,/mnt/project_eai_hs/zrm2/eval_isolated/dreamzero_feedback_cb08c9e_20260726/runs/formal_libero40_fbfm_l1mass_20_cb08c9e/shards/gpu4/tasks/libero_spatial/task_004/trajectories/trial_004.npz
libero_spatial,4,5,True,431,54,252.82894641999155,4.542901253325611,True,0,0,480,uniform,fixed,pick up the black bowl in the top drawer of the wooden cabinet and place it on the plate,/mnt/project_eai_hs/zrm2/eval_isolated/dreamzero_feedback_cb08c9e_20260726/runs/formal_libero40_fbfm_l1mass_20_cb08c9e/shards/gpu4/tasks/libero_spatial/task_004/trajectories/trial_005.npz
libero_spatial,4,6,False,480,60,282.707220760989,4.579049142596663,True,0,0,480,uniform,fixed,pick up the black bowl in the top drawer of the wooden cabinet and place it on the plate,/mnt/project_eai_hs/zrm2/eval_isolated/dreamzero_feedback_cb08c9e_20260726/runs/formal_libero40_fbfm_l1mass_20_cb08c9e/shards/gpu4/tasks/libero_spatial/task_004/trajectories/trial_006.npz
libero_spatial,4,7,True,179,23,106.78159659495577,4.352667072826686,True,0,0,480,uniform,fixed,pick up the black bowl in the top drawer of the wooden cabinet and place it on the plate,/mnt/project_eai_hs/zrm2/eval_isolated/dreamzero_feedback_cb08c9e_20260726/runs/formal_libero40_fbfm_l1mass_20_cb08c9e/shards/gpu4/tasks/libero_spatial/task_004/trajectories/trial_007.npz
libero_spatial,4,8,True,139,18,83.7872229780769,4.274593840530877,True,0,0,480,uniform,fixed,pick up the black bowl in the top drawer of the wooden cabinet and place it on the plate,/mnt/project_eai_hs/zrm2/eval_isolated/dreamzero_feedback_cb08c9e_20260726/runs/formal_libero40_fbfm_l1mass_20_cb08c9e/shards/gpu4/tasks/libero_spatial/task_004/trajectories/trial_008.npz
libero_spatial,4,9,False,480,60,281.7871612139279,4.569672543670005,True,0,0,480,uniform,fixed,pick up the black bowl in the top drawer of the wooden cabinet and place it on the plate,/mnt/project_eai_hs/zrm2/eval_isolated/dreamzero_feedback_cb08c9e_20260726/runs/formal_libero40_fbfm_l1mass_20_cb08c9e/shards/gpu4/tasks/libero_spatial/task_004/trajectories/trial_009.npz
libero_spatial,4,10,True,189,24,111.3217070120154,4.366454061935656,True,0,0,480,uniform,fixed,pick up the black bowl in the top drawer of the wooden cabinet and place it on the plate,/mnt/project_eai_hs/zrm2/eval_isolated/dreamzero_feedback_cb08c9e_20260726/runs/formal_libero40_fbfm_l1mass_20_cb08c9e/shards/gpu4/tasks/libero_spatial/task_004/trajectories/trial_010.npz
libero_spatial,4,11,False,480,60,284.7243739669211,4.61038167537648,True,0,0,480,uniform,fixed,pick up the black bowl in the top drawer of the wooden cabinet and place it on the plate,/mnt/project_eai_hs/zrm2/eval_isolated/dreamzero_feedback_cb08c9e_20260726/runs/formal_libero40_fbfm_l1mass_20_cb08c9e/shards/gpu4/tasks/libero_spatial/task_004/trajectories/trial_011.npz
libero_spatial,4,12,False,480,60,279.18706168199424,4.52814550743988,True,0,0,480,uniform,fixed,pick up the black bowl in the top drawer of the wooden cabinet and place it on the plate,/mnt/project_eai_hs/zrm2/eval_isolated/dreamzero_feedback_cb08c9e_20260726/runs/formal_libero40_fbfm_l1mass_20_cb08c9e/shards/gpu4/tasks/libero_spatial/task_004/trajectories/trial_012.npz
libero_spatial,4,13,True,148,19,88.8776712649269,4.344117041002027,True,0,0,480,uniform,fixed,pick up the black bowl in the top drawer of the wooden cabinet and place it on the plate,/mnt/project_eai_hs/zrm2/eval_isolated/dreamzero_feedback_cb08c9e_20260726/runs/formal_libero40_fbfm_l1mass_20_cb08c9e/shards/gpu4/tasks/libero_spatial/task_004/trajectories/trial_013.npz
libero_spatial,4,14,False,480,60,284.69783873390406,4.61250415451817,True,0,0,480,uniform,fixed,pick up the black bowl in the top drawer of the wooden cabinet and place it on the plate,/mnt/project_eai_hs/zrm2/eval_isolated/dreamzero_feedback_cb08c9e_20260726/runs/formal_libero40_fbfm_l1mass_20_cb08c9e/shards/gpu4/tasks/libero_spatial/task_004/trajectories/trial_014.npz
libero_spatial,4,15,True,221,28,133.24482954503037,4.518044344169602,True,0,0,480,uniform,fixed,pick up the black bowl in the top drawer of the wooden cabinet and place it on the plate,/mnt/project_eai_hs/zrm2/eval_isolated/dreamzero_feedback_cb08c9e_20260726/runs/formal_libero40_fbfm_l1mass_20_cb08c9e/shards/gpu4/tasks/libero_spatial/task_004/trajectories/trial_015.npz
libero_spatial,4,16,True,195,25,115.38322482001968,4.354497421953756,True,0,0,480,uniform,fixed,pick up the black bowl in the top drawer of the wooden cabinet and place it on the plate,/mnt/project_eai_hs/zrm2/eval_isolated/dreamzero_feedback_cb08c9e_20260726/runs/formal_libero40_fbfm_l1mass_20_cb08c9e/shards/gpu4/tasks/libero_spatial/task_004/trajectories/trial_016.npz
libero_spatial,4,17,True,207,26,122.22688813693821,4.4435564355269355,True,0,0,480,uniform,fixed,pick up the black bowl in the top drawer of the wooden cabinet and place it on the plate,/mnt/project_eai_hs/zrm2/eval_isolated/dreamzero_feedback_cb08c9e_20260726/runs/formal_libero40_fbfm_l1mass_20_cb08c9e/shards/gpu4/tasks/libero_spatial/task_004/trajectories/trial_017.npz
libero_spatial,4,18,False,480,60,280.32583605509717,4.537272576756058,True,0,0,480,uniform,fixed,pick up the black bowl in the top drawer of the wooden cabinet and place it on the plate,/mnt/project_eai_hs/zrm2/eval_isolated/dreamzero_feedback_cb08c9e_20260726/runs/formal_libero40_fbfm_l1mass_20_cb08c9e/shards/gpu4/tasks/libero_spatial/task_004/trajectories/trial_018.npz
libero_spatial,4,19,False,480,60,284.57816283998545,4.6030589259157075,True,0,0,480,uniform,fixed,pick up the black bowl in the top drawer of the wooden cabinet and place it on the plate,/mnt/project_eai_hs/zrm2/eval_isolated/dreamzero_feedback_cb08c9e_20260726/runs/formal_libero40_fbfm_l1mass_20_cb08c9e/shards/gpu4/tasks/libero_spatial/task_004/trajectories/trial_019.npz
libero_object,2,0,False,480,60,276.02083566598594,4.471205570975502,True,0,0,480,uniform,fixed,pick up the salad dressing and place it in the basket,/mnt/project_eai_hs/zrm2/eval_isolated/dreamzero_feedback_cb08c9e_20260726/runs/formal_libero40_fbfm_l1mass_20_cb08c9e/shards/gpu4/tasks/libero_object/task_002/trajectories/trial_000.npz
libero_object,2,1,True,333,42,190.44226347096264,4.3702906433893585,True,0,0,480,uniform,fixed,pick up the salad dressing and place it in the basket,/mnt/project_eai_hs/zrm2/eval_isolated/dreamzero_feedback_cb08c9e_20260726/runs/formal_libero40_fbfm_l1mass_20_cb08c9e/shards/gpu4/tasks/libero_object/task_002/trajectories/trial_001.npz
libero_object,2,2,True,139,18,82.75014415197074,4.257489631252707,True,0,0,480,uniform,fixed,pick up the salad dressing and place it in the basket,/mnt/project_eai_hs/zrm2/eval_isolated/dreamzero_feedback_cb08c9e_20260726/runs/formal_libero40_fbfm_l1mass_20_cb08c9e/shards/gpu4/tasks/libero_object/task_002/trajectories/trial_002.npz
libero_object,2,3,True,124,16,76.50233125395607,4.401885893182172,True,0,0,480,uniform,fixed,pick up the salad dressing and place it in the basket,/mnt/project_eai_hs/zrm2/eval_isolated/dreamzero_feedback_cb08c9e_20260726/runs/formal_libero40_fbfm_l1mass_20_cb08c9e/shards/gpu4/tasks/libero_object/task_002/trajectories/trial_003.npz
libero_object,2,4,False,480,60,276.472077073995,4.481549798886933,True,0,0,480,uniform,fixed,pick up the salad dressing and place it in the basket,/mnt/project_eai_hs/zrm2/eval_isolated/dreamzero_feedback_cb08c9e_20260726/runs/formal_libero40_fbfm_l1mass_20_cb08c9e/shards/gpu4/tasks/libero_object/task_002/trajectories/trial_004.npz
libero_object,2,5,True,131,17,78.09551332495175,4.240845992152269,True,0,0,480,uniform,fixed,pick up the salad dressing and place it in the basket,/mnt/project_eai_hs/zrm2/eval_isolated/dreamzero_feedback_cb08c9e_20260726/runs/formal_libero40_fbfm_l1mass_20_cb08c9e/shards/gpu4/tasks/libero_object/task_002/trajectories/trial_005.npz
libero_object,2,6,True,130,17,76.12286621809471,4.132909482985269,True,0,0,480,uniform,fixed,pick up the salad dressing and place it in the basket,/mnt/project_eai_hs/zrm2/eval_isolated/dreamzero_feedback_cb08c9e_20260726/runs/formal_libero40_fbfm_l1mass_20_cb08c9e/shards/gpu4/tasks/libero_object/task_002/trajectories/trial_006.npz
